0.00010,0.0000010,10000,0.05,3.,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999699e-01,4.0813363e-01,4.1143189e-04
0.0010,1.0E-7,2500,0.05,2.,2.5288528e-04,2.4191179e-01,9.9999812e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999872e-01,8.8277930e-01,2.6000451e-06,1.9288936e-18,4.2871490e-19,2.0510591e-08
0.00010,0.0000010,2500,0.05,2.,9.4000350e-01,9.7607004e-01,9.9876297e-01,9.9990572e-01,9.9987553e-01,9.9919555e-01,9.9989255e-01,9.9907614e-01,9.9961589e-01,9.9961589e-01,9.9962305e-01,9.9994752e-01,9.9957680e-01,9.9997762e-01,9.9998067e-01,9.9998735e-01,9.9981958e-01,9.9984028e-01,9.9982515e-01,9.9984740e-01,9.9977742e-01,9.9959058e-01,9.9935242e-01,9.9958270e-01,9.9963503e-01,9.9991724e-01,9.9217644e-01,8.6252966e-01
0.0010,1.0E-7,10000,0.05,2.,0.0000000e+00,2.1487176e-29,1.0088105e-06,1.2610483e-02,1.7435674e-02,1.9223993e-02,2.6360693e-02,2.7647530e-02,1.5287330e-02,1.8753837e-02,1.8434806e-02,2.7995876e-02,2.0626812e-02,1.5470281e-02,3.2368871e-02,3.3464706e-02,1.5971933e-02,1.9940537e-02,1.3819989e-02,1.0284021e-02,1.9710675e-02,9.1578761e-03,2.0170145e-07,2.0656986e-27,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6837148e-22
0.010,0.0000010,10000,0.05,2.,1.3639915e-01,1.9055187e-01,2.8614881e-01,2.4273740e-01,5.6503990e-01,7.9741888e-01,6.6890130e-01,6.9818451e-01,3.6409722e-01,3.3185730e-01,4.5230362e-01,5.5081672e-01,5.0019305e-01,3.8577366e-01,6.0552932e-01,5.7946676e-01,6.8156006e-02,2.5832134e-02,8.8195804e-02,2.9619537e-01,6.7816878e-01,3.0054600e-01,1.7943431e-01,6.2177363e-02,1.3812310e-02,5.3254865e-02,3.7783463e-02,1.5032688e-01
0.010,0.0000010,2500,0.05,1.,4.4324130e-01,6.5177818e-01,5.0025442e-01,8.3207321e-01,8.7938356e-01,9.8958076e-01,9.9300095e-01,9.7559191e-01,9.7082389e-01,9.7285736e-01,8.4555247e-01,8.2379546e-01,7.8404193e-01,7.5744651e-01,8.4465716e-01,7.6158876e-01,7.3311893e-01,6.6396833e-01,7.8492777e-01,4.1398985e-01,1.4543180e-01,2.3480967e-01,3.0545480e-01,4.9775977e-01,1.4149713e-01,8.2777747e-02,1.3291937e-01,3.5185853e-02
0.010,0.0000010,1000,0.05,3.,8.4303781e-01,7.2253243e-01,6.2465039e-01,7.6137652e-01,7.3498264e-01,3.5275753e-01,2.9390418e-01,6.1523914e-01,6.7860360e-01,2.8606483e-01,4.8253435e-01,4.3154368e-01,2.4480906e-01,3.5727789e-02,2.4741868e-02,2.6599407e-01,4.2814376e-01,2.0825623e-01,6.2717595e-02,4.5028230e-02,5.5525639e-01,9.0671427e-01,9.3521029e-01,7.1597521e-01,1.5093972e-01,2.8444864e-02,1.1046009e-01,4.3117877e-01
0.00010,1.0E-7,1000,0.05,2.,1.0642795e-01,1.0474319e-01,4.5324446e-02,1.0535311e-01,9.7818194e-02,9.7818194e-02,1.0430470e-01,1.0430470e-01,9.5968163e-02,1.1613979e-01,1.1613979e-01,9.7332560e-02,8.2675009e-02,8.2675009e-02,6.9575251e-02,6.9575251e-02,6.9575251e-02,5.7966480e-02,5.9345526e-02,5.9345526e-02,6.3993058e-02,6.3993058e-02,4.1977545e-02,4.1977545e-02,4.1977545e-02,2.7070071e-02,1.7642874e-01,5.3190115e-02
0.0010,0.0000010,1000,0.05,2.,1.0000000e+00,9.9999955e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999999e-01,8.0445113e-01,1.4251714e-11,1.1091675e-09
0.00010,0.0000010,1000,0.05,1.,5.7323683e-01,5.9163492e-01,2.2464513e-01,7.8179458e-01,7.8179458e-01,7.8179458e-01,7.8179458e-01,7.8179458e-01,7.8960701e-01,7.8960701e-01,7.8960701e-01,7.8960701e-01,7.4105452e-01,7.4337080e-01,7.5655552e-01,7.5655552e-01,7.5655552e-01,7.5655552e-01,7.5410823e-01,7.6243460e-01,7.4316055e-01,6.6477191e-01,6.6477191e-01,6.6477191e-01,6.5226669e-01,4.4449591e-01,6.6838282e-01,6.7856033e-01
0.00010,0.0000010,100,0.05,2.,1.4728006e-01,3.3357978e-01,3.7450655e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,1.7726974e-01,3.1867594e-01,1.0000000e+00,3.5649529e-311
0.0010,0.0000010,100,0.05,3.,4.6821103e-01,3.6334539e-01,7.2724878e-01,8.4627013e-01,8.4627013e-01,8.4627013e-01,7.6330105e-01,6.7487965e-01,6.7487965e-01,6.7487965e-01,6.7487965e-01,6.2415372e-01,6.2415372e-01,6.2415372e-01,6.2415372e-01,6.6332206e-01,5.1339769e-01,4.8219049e-01,4.8219049e-01,4.8219049e-01,4.8219049e-01,4.0704903e-01,4.0704903e-01,3.4295823e-01,2.4966978e-01,2.7045106e-01,1.8647028e-01,8.7694406e-01
0.0010,1.0E-7,1000,0.05,1.,1.0000000e+00,9.9999999e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9983958e-01,1.8646659e-01,1.4369778e-04
0.010,1.0E-7,1000,0.05,2.,3.2695594e-01,3.7241554e-01,7.3115160e-01,9.7828525e-01,8.4476803e-01,7.3143322e-01,2.9584502e-01,6.9057052e-01,8.6317469e-01,9.4708167e-01,9.8249992e-01,9.4915568e-01,9.1715284e-01,9.3330999e-01,8.6646049e-01,8.0975866e-01,4.8290040e-01,1.0928641e-01,1.9149257e-01,7.8801047e-01,8.5154706e-01,5.5374131e-01,6.7850175e-01,5.7442506e-01,7.2369538e-01,6.3730255e-01,3.1012386e-01,2.0945989e-01
0.010,1.0E-7,10000,0.05,1.,4.1993481e-03,1.6227570e-02,6.3037435e-01,8.8058418e-01,8.2193426e-01,7.9276201e-01,9.1299223e-01,8.4202838e-01,7.4371970e-01,3.8334340e-01,7.0496419e-01,7.4564638e-01,9.4951415e-01,9.8976967e-01,9.9709994e-01,9.9595448e-01,9.9854155e-01,9.8337084e-01,9.2530076e-01,7.9320477e-01,7.9592742e-01,8.5546165e-01,8.3645643e-01,8.2016530e-01,3.3026905e-01,1.0842307e-01,2.8000191e-01,4.2183821e-01
0.00010,0.0000010,10000,0.05,2.,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.7092111e-01,8.7607486e-03
0.0010,1.0E-7,2500,0.05,3.,8.1043323e-03,7.9785796e-02,9.9985104e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999942e-01,9.1606380e-01,2.3407891e-04,1.2059346e-14,4.5158228e-19,4.4891500e-06
0.00010,0.0000010,2500,0.05,3.,9.9937523e-01,9.9998426e-01,9.9999583e-01,9.9999992e-01,9.9999991e-01,9.9999985e-01,9.9999981e-01,9.9999954e-01,9.9999964e-01,9.9999924e-01,9.9999622e-01,9.9999433e-01,9.9999264e-01,9.9999503e-01,9.9999388e-01,9.9999393e-01,9.9999968e-01,9.9999955e-01,9.9999982e-01,9.9999987e-01,9.9999977e-01,9.9999971e-01,9.9999947e-01,9.9999973e-01,9.9999985e-01,9.9994146e-01,9.9873234e-01,8.0650459e-01
0.0010,0.0000010,10000,0.05,1.,7.5294620e-21,3.0775124e-13,3.6425357e-01,9.5018393e-01,9.5874813e-01,9.2175363e-01,9.1004840e-01,8.9665916e-01,8.6691434e-01,8.5681868e-01,8.3276024e-01,8.4195920e-01,8.7076300e-01,8.7744753e-01,9.3372117e-01,9.2691160e-01,9.0428266e-01,9.2864097e-01,9.2726919e-01,8.9386215e-01,9.2253560e-01,8.9863637e-01,1.7941301e-01,3.3048671e-08,7.8276126e-31,0.0000000e+00,0.0000000e+00,8.6637692e-15
0.0010,1.0E-7,10000,0.05,1.,0.0000000e+00,6.5857663e-26,2.7867041e-05,1.2662533e-01,1.1467345e-01,1.1550869e-01,1.4103750e-01,1.8286693e-01,1.4717316e-01,1.1559549e-01,9.7641429e-02,1.1782159e-01,1.2184635e-01,7.8182601e-02,1.0625954e-01,9.1745451e-02,6.7088976e-02,7.8184843e-02,5.8519799e-02,4.6658708e-02,5.1228455e-02,4.6611862e-02,9.4166884e-06,9.4378789e-21,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2177050e-23
0.010,0.0000010,10000,0.05,1.,3.3835676e-02,1.7641601e-01,4.1072535e-01,5.2457010e-01,3.5990368e-01,4.8376767e-01,7.1426966e-01,5.8757852e-01,4.7150743e-01,2.3961787e-01,1.2630430e-01,2.0648160e-01,3.5623771e-01,2.6887308e-01,1.7197342e-01,1.0329484e-01,2.0595131e-01,5.0929268e-01,6.8849358e-01,4.2153046e-01,2.1311845e-01,2.1129529e-01,3.2120240e-02,2.3803471e-02,1.7435935e-04,3.0038478e-03,9.6185586e-02,4.8835410e-01
0.0010,0.0000010,2500,0.05,3.,8.0470436e-10,1.0016690e-05,9.9746962e-01,9.9999985e-01,9.9999984e-01,9.9999948e-01,9.9999954e-01,9.9999984e-01,9.9999989e-01,9.9999983e-01,9.9999937e-01,9.9999552e-01,9.9999822e-01,9.9999765e-01,9.9999766e-01,9.9999711e-01,9.9999016e-01,9.9998931e-01,9.9998679e-01,9.9998857e-01,9.9999204e-01,9.9998599e-01,9.7583654e-01,1.0082517e-02,6.5404963e-18,0.0000000e+00,0.0000000e+00,3.1812584e-22
0.00010,1.0E-7,2500,0.05,3.,6.8059556e-01,3.0139869e-01,2.1513926e-01,2.4611718e-01,2.3329539e-01,3.0718197e-01,2.5831963e-01,8.3623251e-01,8.5590743e-01,9.5939275e-01,9.6569255e-01,9.7218726e-01,9.7319980e-01,9.7735400e-01,9.7735400e-01,9.7649801e-01,9.7651253e-01,9.7023771e-01,9.7023771e-01,9.8264851e-01,9.7975419e-01,9.6117925e-01,9.6117925e-01,9.7571284e-01,9.9228783e-01,9.7469981e-01,9.6868036e-01,9.9520952e-01
0.010,0.0000010,2500,0.05,2.,1.9718334e-02,1.4995073e-01,5.9878865e-01,8.4352316e-01,8.2106187e-01,5.6939056e-01,8.5435959e-01,6.7368840e-01,7.4113674e-01,8.2034874e-01,8.2782202e-01,6.5675502e-01,6.4655005e-01,6.4487064e-01,8.0048261e-01,8.7486032e-01,8.1735340e-01,7.3756538e-01,7.1175919e-01,4.4302163e-01,7.2967655e-01,7.3721955e-01,9.2015595e-01,5.6070136e-01,3.7331070e-01,1.0928657e-01,1.6281273e-01,1.8022452e-01
0.00010,1.0E-7,1000,0.05,1.,3.5606506e-01,4.4206381e-01,8.2926866e-01,7.1453325e-01,7.1453325e-01,7.1622427e-01,6.9248050e-01,7.8744223e-01,8.3152989e-01,8.1460231e-01,8.0505717e-01,8.0505717e-01,8.0505717e-01,8.0436242e-01,7.9354139e-01,7.9354139e-01,8.1114190e-01,8.1114190e-01,8.3633906e-01,8.3633906e-01,8.3633906e-01,8.3633906e-01,8.0973962e-01,8.0973962e-01,8.0973962e-01,8.8423339e-01,7.7989845e-01,1.6673238e-01
0.0010,0.0000010,1000,0.05,1.,1.0000000e+00,9.9999962e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999999e-01,9.9999554e-01,9.9379233e-01,3.2751210e-02,1.0260471e-03
0.010,1.0E-7,100,0.05,3.,4.2980311e-01,5.0399369e-01,4.1813130e-01,4.2998788e-01,5.7165120e-01,3.9422653e-01,4.7198769e-01,2.8059419e-01,2.2012534e-01,4.1926224e-01,3.7804289e-01,5.6695510e-01,5.3899632e-01,3.6649651e-01,4.0883924e-01,2.6064516e-01,2.8790611e-01,4.8579322e-01,7.0079271e-01,6.2688216e-01,5.8203539e-01,2.4704130e-01,2.3267496e-01,4.2512908e-01,3.2433111e-01,2.0681111e-01,2.1556959e-01,2.3367607e-01
0.010,1.0E-7,2500,0.05,3.,5.3629500e-01,3.3781223e-01,8.9638866e-01,8.2117521e-01,6.9243737e-01,5.6959860e-01,8.8241409e-01,9.1293812e-01,9.2832748e-01,8.5354972e-01,7.2165770e-01,6.7132758e-01,6.1685098e-01,3.6516210e-01,4.4381980e-01,4.9590015e-01,4.5780836e-01,3.1036343e-01,4.4798768e-01,7.5529325e-01,5.5149377e-01,5.0562782e-01,8.7044159e-01,6.4673792e-01,5.2168785e-01,4.9471120e-01,6.6052096e-01,8.5582598e-01
0.00010,0.0000010,100,0.05,1.,4.0450349e-01,2.6148301e-01,2.4389900e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.2980352e-01,2.1315428e-01,2.5482574e-01,1.0000000e+00
0.00010,0.0000010,1000,0.05,2.,9.4978835e-01,9.4034432e-01,8.0304317e-01,8.6407619e-01,8.5843449e-01,8.5843449e-01,8.8341170e-01,8.8341170e-01,8.5726156e-01,8.5726156e-01,8.5726156e-01,8.6549943e-01,8.5042954e-01,8.4351138e-01,8.4351138e-01,8.3570087e-01,8.3570087e-01,8.3570087e-01,8.1933150e-01,8.1927557e-01,8.4468892e-01,8.4468892e-01,8.4468892e-01,8.1126698e-01,7.7365310e-01,6.7367078e-01,3.9541783e-01,1.2350422e-01
0.0010,1.0E-7,1000,0.05,2.,9.7876488e-01,8.7809286e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9996305e-01,7.5312212e-01,5.9690161e-06,2.6680760e-05
0.010,1.0E-7,1000,0.05,1.,2.0016731e-02,3.8568069e-02,3.1708398e-01,1.8239140e-01,8.1524413e-02,2.5545141e-01,5.5204317e-01,6.3270393e-01,4.0915710e-01,3.0128084e-01,1.5128664e-01,2.2839257e-01,1.1321497e-01,3.6402303e-02,2.3310724e-01,6.5204141e-01,4.0899772e-01,1.6444644e-01,1.4413460e-01,9.9184849e-02,2.1238957e-01,5.9890256e-01,6.2898996e-01,3.7454043e-01,2.4451470e-01,1.9819935e-01,4.1079890e-01,4.6051577e-01
0.010,1.0E-7,10000,0.05,2.,1.1118219e-02,2.6176488e-03,9.0573208e-02,2.4010099e-01,3.0665742e-01,1.4668872e-01,2.7627574e-01,4.8622233e-01,7.2953486e-01,7.9332704e-01,6.1868100e-01,5.4032662e-01,7.3003688e-01,8.0382890e-01,8.2891168e-01,7.5335818e-01,7.3334676e-01,6.4572362e-01,4.1530265e-01,2.3526645e-01,1.2284626e-01,6.6576794e-02,1.4682926e-01,3.1773979e-01,1.8730151e-01,3.0470338e-01,4.8820153e-01,5.8541338e-01
0.00010,0.0000010,10000,0.05,1.,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9999288e-01,7.4303178e-01,2.0251110e-01
0.0010,0.0000010,10000,0.05,2.,0.0000000e+00,1.4427806e-30,9.7934068e-08,2.1265999e-02,1.9868866e-02,1.2086638e-02,1.8789880e-02,1.7088855e-02,1.3927652e-02,9.9488142e-03,7.5793353e-03,6.7831028e-03,1.2306219e-02,1.6457210e-02,2.1515366e-02,1.6663779e-02,1.0974170e-02,1.4683594e-02,8.3795054e-03,4.4527696e-03,3.5770466e-03,2.4531186e-03,1.4295872e-07,1.3996474e-26,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.1805556e-27
0.0010,0.0000010,2500,0.05,2.,5.1223252e-02,8.3355513e-01,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,1.0000000e+00,9.9841627e-01,1.0850548e-03,2.4277332e-20,1.0143364e-27,1.7147245e-12
0.010,0.0000010,2500,0.05,3.,2.3972296e-02,6.7837121e-02,3.3471006e-02,6.5682577e-03,1.1850078e-02,3.3724408e-02,2.0440848e-01,4.3598537e-01,5.0539621e-01,6.2850944e-01,6.5344300e-01,5.5790608e-01,6.2623950e-01,8.5176314e-01,7.8960710e-01,4.5804146e-01,1.8879487e-01,2.4367273e-01,5.6390141e-01,2.5867528e-01,5.5227182e-01,5.1591910e-01,4.2910941e-01,6.4814138e-01,2.8405012e-01,6.2784486e-02,9.8199715e-02,5.8824772e-02
0.00010,1.0E-7,2500,0.05,2.,9.5078248e-01,9.8250731e-01,9.6894536e-01,9.9946845e-01,9.9975688e-01,9.9972412e-01,9.9966373e-01,9.9939165e-01,9.9982223e-01,9.9990589e-01,9.9988466e-01,9.9977795e-01,9.9989137e-01,9.9988562e-01,9.9980883e-01,9.9978635e-01,9.9976972e-01,9.9969496e-01,9.9973391e-01,9.9967444e-01,9.9963101e-01,9.9972241e-01,9.9961210e-01,9.9934914e-01,9.9813027e-01,9.9971368e-01,9.9748370e-01,9.9962403e-01
